Gaia DR2 1644692064543192704|TIC 458478250|KELT-23 A
TIC 176188045|HIP 94761|Gaia DR2 4293318823182081408|HD 180617
TIC 387518186|Gaia DR2 2692455319291894400|LSPM J2116+0234
Gaia DR2 4245906369913936000|TIC 404635917|NSVS 14256825
Gaia DR2 51886335968692480|V1298 Tau|TIC 15756231
TIC 257870150|Teegarden's Star|Gaia DR2 35227046884571776
Gaia DR2 6077185317188247936|WASP-87|TIC 15445551
Gaia DR2 2128927297638946176|Kepler-850|TIC 26751527
HD 144844|HIP 79098 AB|TIC 48908494|Gaia DR2 6242058872466158848
TIC 399954349|Kepler-411|Gaia DR2 2132768952604988672
Gaia DR2 6387058411482257536|TIC 410214986|HIP 116748 A|DS Tuc A|HD 222259 A
OGLE-2018-BLG-0596|OGLE-2018-BLG-0596L
TIC 446175401|DE CVn|Gaia DR2 1550299304833675392
OGLE-2015-BLG-1670L|OGLE-2015-BLG-1670
EPIC 248847494|Gaia DR2 3882879683758393344|TIC 392876254
TIC 670036|EPIC 212737443|Gaia DR2 3630680754621236096
KMT-2017-BLG-0165L|KMT-2017-BLG-0165
TIC 408310006|WASP-166|Gaia DR2 5664957444179338240
TIC 271430806|Kepler-476|Gaia DR2 2078122984191734016
TIC 417659078|Kepler-849|Gaia DR2 2129512821938786176
Gaia DR2 2125850623586710400|TIC 63372898|Kepler-82
HR 858|HIP 13363|HD 17926|Gaia DR2 5064574720469473792|TIC 178155732
TOI-270|TIC 259377017|Gaia DR2 4781196115469953024
TIC 413248763|GJ 357|HIP 47103|Gaia DR2 5664814198431308288
Kepler-848|Gaia DR2 2129014330855767040|TIC 26817863
TIC 443616612|Gaia DR2 3789847707126025600|K2-43
TIC 98796344|LTT 1445 A|Gaia DR2 5153091836072107136
TIC 175261852|K2-146|Gaia DR2 661192902209491456
Gaia DR2 3080104185367102592|TIC 379929661|HAT-P-69
TIC 399870368|Gaia DR2 3291455819447952768|HAT-P-70|HD 287325
TIC 363851359|HATS-54|Gaia DR2 6087996849371141248
Gaia DR2 5592019557950033536|TIC 114299824|HATS-55
Gaia DR2 6144125887172751232|HATS-56|TIC 272213425
TIC 178289267|Gaia DR2 5094406193214399616|HATS-57
Gaia DR2 6128363666439822208|HATS-58 A
Kepler-1751|TIC 48451491|Gaia DR2 2132220334960823552
TIC 379117362|HD 120066|HR 5183|Gaia DR2 3721126409323324416|HIP 67246
OGLE-2018-BLG-0740|OGLE-2018-BLG-0740L
TIC 386259537|Gaia DR2 5723772524469252096|WASP-169
TIC 162922904|Gaia DR2 5376137837173646208|WASP-171
TIC 448589187|Gaia DR2 5401743332678544640|WASP-175
Gaia DR2 6677909439240233472|WASP-182|TIC 369455629
OGLE-2018-BLG-1011|OGLE-2018-BLG-1011L
KMT-2016-BLG-0212L|KMT-2016-BLG-0212
TIC 48419097|Gaia DR2 2131867357368794624|Kepler-301
OGLE-2016-BLG-1067|OGLE-2016-BLG-1067L
HIP 52796|KELT-24|Gaia DR2 1076970406751899008|HD 93148|TIC 349827430
Gaia DR2 4875693023844840448|NGTS-6|TIC 1528696
TIC 178367144|Gaia DR2 3070964117005132416|WASP-180 A
Gaia DR2 6003809889735481856|TIC 160708862|HD 134004|WASP-178
Gaia DR2 6173435259395017344|WASP-184|TIC 112099249
WASP-185|Gaia DR2 6284007337003799552|TIC 46020827
TIC 160578764|WASP-192|Gaia DR2 6198312362812872320
Gaia DR2 1040827088726734976|TIC 445064836|GJ 3512
Kepler-300|Gaia DR2 2134730897967299968|TIC 27458633
Gaia DR2 4980466929964496128|HIP 3143|TIC 80417903|GJ 27.1
TIC 178351350|Gaia DR2 5091077112523802112|GJ 160.2|HIP 19165
TIC 246902275|Gaia DR2 2979590513145784192|GJ 180|HIP 22762
HIP 29295|TIC 124279525|HD 42581|GJ 229|Gaia DR2 2940856402123426176
Gaia DR2 5339892367683264384|TIC 450545735|HD 304043|HIP 55042|GJ 422
TIC 16909043|GJ 682|Gaia DR2 5955305209191546112|HIP 86214
OGLE-2015-BLG-1649L|OGLE-2015-BLG-1649
Kepler-847|TIC 48352404|Gaia DR2 2131884640317332608
Gaia DR2 5201128124701636864|HIP 54413|TIC 454291762|HD 97048
eps Ind A|HD 209100|TIC 231698181|Gaia DR2 6412595290592307840|HIP 108870
LP 791-18|Gaia DR2 3562427951852172288|TIC 181804752
TOI-163|HD 271181|TIC 179317684|Gaia DR2 4651366259202463104
Kepler-846|Gaia DR2 2131294885469721984|TIC 399911496
Gaia DR2 2073860662955260416|TIC 169461816|KOI-12
TIC 52368076|TOI-125|Gaia DR2 4698692744355471616
KMT-2018-BLG-1990|KMT-2018-BLG-1990L
MOA-bin-29
HD 125390|HIP 69888|Gaia DR2 1484890423248544256|TIC 27354139
Gaia DR2 6840435777723109888|NGTS-8|TIC 102068384
Gaia DR2 5678340222972504832|TIC 176685457|NGTS-9
Gaia DR2 2817634821194781824|HIP 115359|TIC 435199076|HD 220197
HD 233832|HIP 55806|Gaia DR2 790236569003888000|TIC 445811628
Gaia DR2 2131737340118958336|Kepler-299|TIC 48304460
Qatar-6|TIC 311133118|Gaia DR2 1265513389372846848
Gaia DR2 445135392719883904|PSR B0329+54|TIC 316847481
Kepler-1660 A|TIC 122446960|Gaia DR2 2101127864119148160
HD 213885|TIC 403224672|Gaia DR2 6407428994690988928|HIP 111553
XO-7|Gaia DR2 2303332931542914048|TIC 268403451
Gaia DR2 6048608906890968960|USco1621 A|TIC 322928241
TIC 77534376|Gaia DR2 6235663460003427200|USco1556 A
Gaia DR2 3011005587574818432|DMPP-1|HIP 27305|TIC 66560666|HD 38677
TIC 32432767|HD 11231|Gaia DR2 5017319806652067072|HIP 8501|DMPP-2
DMPP-3 A|HD 42936|HIP 28941
TIC 55525572|Gaia DR2 4665704096987467776|TOI-813
Gaia DR2 2143758128946411904|TIC 48217868|Kepler-298
TIC 206548902|GJ 3082|Gaia DR2 4915139584039259392|HIP 5812
Gaia DR2 6468968316900356736|GJ 1252|TIC 370133522
TIC 432254760|Gaia DR2 6259263137059042048|EPIC 249893012
HIP 115211|L 168-9|Gaia DR2 6491962296196145664|TIC 234994474
Gaia DR2 2104078025612319360|Kepler-1661|TIC 164886585
TIC 89020549|Gaia DR2 6520880040423258240|TOI-132
Gaia DR2 4848140361962951552|TIC 79611981|GJ 1061
Kepler-95|Gaia DR2 2106705269988803072|TIC 164726946
Kepler-1750|Gaia DR2 2129654040463673600|TIC 424864368
Gaia DR2 6658373007402886400|TIC 158297421|HATS-47
TIC 201642601|HATS-48 A|Gaia DR2 6638412919991750912
TIC 281541545|Gaia DR2 4919770108539385472|HATS-49
Gaia DR2 2594869603582993792|TIC 188570092|HATS-72
OGLE-2013-BLG-0911|OGLE-2013-BLG-0911L
KMT-2016-BLG-1836L|KMT-2016-BLG-1836
OGLE-2016-BLG-1227|OGLE-2016-BLG-1227L
Gaia DR2 2911987212510959232
Gaia DR2 2129939398090453504|TIC 417676802|Kepler-845
TIC 371443216|Gaia DR2 5245968236116294016|HD 85628|MASCARA-4
HIP 28754|TIC 260004324|Gaia DR2 5500061456275483776|LHS 1815
Gaia DR2 5864061893213196032|TYC 8998-760-1|TIC 449888653
TIC 254113311|Gaia DR2 6715688452614516736|TOI-1130
TIC 188768068|HD 158259|HIP 85268|Gaia DR2 1416050859226670848
TIC 298836607|Kepler-844|Gaia DR2 2131232114526859520
CoRoT-30|Gaia DR2 4477300378701511296|TIC 320636129
Gaia DR2 3020494716521521152|TIC 250595183|CoRoT-31
TOI-677|TIC 280206394|Gaia DR2 5313031504751276032
WASP-150|Gaia DR2 1416731285125373184|TIC 321668398
TIC 375942197|WASP-176|Gaia DR2 1750321012752775040
Gaia DR2 2056007995732413312|TIC 199376584|HD 332231
LTT 3780|Gaia DR2 3767281845873242112|TIC 36724087
Gaia DR2 2131748747552136960|Kepler-297|TIC 48304302
Gaia DR2 1070387905514406400|TIC 103633434|TOI-1235
Gaia DR2 1144716265940854016|HIP 47193|HD 81817|TIC 137603530
Gaia DR2 5494443978353833088|TIC 260128333|TOI-1338 A
OGLE-2018-BLG-0677|OGLE-2018-BLG-0677L
OGLE-2015-BLG-1771|OGLE-2015-BLG-1771L
OGLE-2018-BLG-1700L|OGLE-2018-BLG-1700
KMT-2018-BLG-0029L|KMT-2018-BLG-0029
KMT-2018-BLG-1292L|KMT-2018-BLG-1292
OGLE-2012-BLG-0838|OGLE-2012-BLG-0838L
HD 197481|TIC 441420236|AU Mic|HIP 102409|Gaia DR2 6794047652729201024
Kepler-843|TIC 27774043|Gaia DR2 2086809645744257792
HIP 120005|GJ 338 B|TIC 251078597|Gaia DR2 1022456104850892928|HD 79211
OGLE-2017-BLG-0406|OGLE-2017-BLG-0406L
Kepler-160|TIC 158555483|Gaia DR2 2102587087846067712
Gaia DR2 1358355738906114816|WASP-148|TIC 115524421
TIC 285048486|TOI-1728|Gaia DR2 1094545653447816064
TIC 54002556|NGTS-11|Gaia DR2 2453680078509741056
Gaia DR2 6553614253923452800|TIC 155315739|HD 217987|GJ 887|HIP 114046
TIC 33595516|Gaia DR2 5023809953208388352|TOI-849
Gaia DR2 2129861435845006208|Kepler-842|TIC 424815179
Wendelstein-1|TIC 75262942|Gaia DR2 1820530778750452096
TIC 209752908|Wendelstein-2|Gaia DR2 1820764455009323392
Gaia DR2 5340648488081462528|HIP 53719|HD 95338|TIC 304142124
TIC 269701147|Gaia DR2 2248126315275354496|HIP 99175|HD 191939
TOI-700|Gaia DR2 5284517766615492736|TIC 150428135
Kepler-841|TIC 267569980|Gaia DR2 2131804165512770176
Gaia DR2 6113920619134019456|TIC 166527623|HIP 67522|HD 120411
Gaia DR2 2073530190996615424|TOI-1899|TIC 172370679
HIP 65 A|TIC 201248411|Gaia DR2 4923860051276772608
TIC 140691463|Gaia DR2 4624979393181971328|TOI-157
TOI-169|Gaia DR2 4684513614202233728|TIC 183120439
TIC 70298662|Gaia DR2 6255978483510095488|K2-315
HATS-37 A|Gaia DR2 6194574671813047424|TIC 6036597
HATS-38|Gaia DR2 5472386851683941376|TIC 168281028
Kepler-296|Gaia DR2 2132069633148965888|TIC 243271945
Gaia DR2 5617244278837970816|TIC 65406275|GJ 2056|HIP 34785
TIC 399119319|GJ 480|HIP 61706|Gaia DR2 3928391218812375808
Gaia DR2 76868614540049408|GJ 9066|TIC 404715018
HIP 107772|Gaia DR2 6572326052043362304|TIC 197602069
HIP 38594|Gaia DR2 5602386058511578368|TIC 128902569
Gaia DR2 2473055951588089088|HIP 4845|TIC 24250831
TIC 287165117|HIP 48714|Gaia DR2 1051547052218220160
2MASS J01033563-5515561 A|TIC 206502540
KMT-2019-BLG-1339|KMT-2019-BLG-1339L
KMT-2019-BLG-1953L|KMT-2019-BLG-1953
TIC 73943566|Gaia DR2 6239410080231903488|K2-316
K2-317|TIC 70412892|Gaia DR2 6255655673768103168
TIC 335322931|Gaia DR2 6258364939144564992|K2-318
Gaia DR2 3811688440459523200|K2-319|TIC 301540319
Gaia DR2 3864142669886768896|K2-320|TIC 281748980
Gaia DR2 3856449627544923392|K2-321|TIC 277833995
Gaia DR2 3860369901894562304|TIC 277869696|K2-322
Gaia DR2 3859431674878660864|K2-323|TIC 392852196
K2-324|Gaia DR2 3862378262961788288|TIC 392817207
Gaia DR2 2439222638771000448|K2-325|TIC 8918021
K2-326|TIC 422487869|Gaia DR2 2645727449501559680
TIC 267574918|Gaia DR2 2146576589564898688|WD 1856+534
LTT 9779|HIP 117883|TIC 183985250|Gaia DR2 2307504062045842688
Gaia DR2 875071278432954240|TIC 130181866|HIP 38228|HD 63433
Gaia DR2 6140553127216043648|TOI-763|TIC 178819686
Kepler-77|Gaia DR2 2126912305142208384|TIC 159098316
HATS-71|Gaia DR2 4710594412266148352|TIC 234523599
TIC 193641523|Gaia DR2 5880886001621564928|TOI-824
OGLE-2018-BLG-1269|OGLE-2018-BLG-1269L
KMT-2018-BLG-0748L|KMT-2018-BLG-0748
KMT-2019-BLG-0842L|KMT-2019-BLG-0842
Gaia DR2 4785886941312921344|TOI-540|TIC 200322593
Gaia DR2 1678074272650459008|TOI-1266|TIC 467179528
TOI-421|TIC 94986319|Gaia DR2 2984582227215748864
TIC 157230659|NGTS-12|Gaia DR2 3464620139089832960
Gaia DR2 3094290054327367168|GJ 3473|TIC 452866790
Gaia DR2 5251470948229949568|TOI-837|TIC 460205581
KMT-2016-BLG-2364L|KMT-2016-BLG-2364
KMT-2016-BLG-2397L|KMT-2016-BLG-2397
OGLE-2017-BLG-0604|OGLE-2017-BLG-0604L
OGLE-2017-BLG-1375L|OGLE-2017-BLG-1375
Gaia DR2 3786541956697428224|EPIC 201170410|TIC 38116202
EPIC 201757695|TIC 380546118
Gaia DR2 4890874702443960832|TIC 44792534|TOI-954
TIC 301258470|K2-329|Gaia DR2 2632880927441296640
MOA-2013-BLG-220|MOA-2013-BLG-220L
TOI-481|TIC 339672028|Gaia DR2 5486322710592888064
TOI-892|TIC 66561343|Gaia DR2 3010759262610139776
Gaia DR2 4715813347286590080|TIC 237913194
TIC 345217789|Gaia DR2 4247023886053586304|HD 190007|HIP 98698
HD 216520|HIP 112527|Gaia DR2 2299942278201276288|TIC 264899051
TOI-122|Gaia DR2 6411096106487783296|TIC 231702397
Gaia DR2 2329387852426700800|TIC 305048087|TOI-237
Gaia DR2 2790691147020786816|TIC 411608801|WASP-186
Gaia DR2 306410392895767680|WASP-187|TIC 15692883
TIC 14227229|Gaia DR2 53006669599267328|K2-111
TIC 70899085|LP 714-47|Gaia DR2 3189306030970782208
Gaia DR2 2974906868489280768|TOI-942|TIC 146520535
TOI-251|Gaia DR2 6539037542941988736|TIC 224225541
TIC 63189173|HAT-P-68|Gaia DR2 675443053940533760
TOI-776|TIC 306996324|Gaia DR2 3460438662009633408
Gaia DR2 3850421005290172416|TIC 377064495|TOI-561
HD 108236|TIC 260647166|HIP 60689|Gaia DR2 6125644402384918784
TIC 1003831|TOI-564|Gaia DR2 5710154317045164416
Gaia DR2 5795534040654879744|TOI-905|TIC 261867566
Gaia DR2 4844691297067063424|TOI-451|TIC 257605131
Gaia DR2 5385076140853434752|TIC 454069765|NGTS-13
TIC 73228647|HD 110113|Gaia DR2 6133384959942131968|HIP 61820
Gaia DR2 2106402496271967360|Kepler-295|TIC 164890864
TIC 251848941|Gaia DR2 2318295979126499200|TOI-178
TIC 405337087|Gaia DR2 2556428551067486720|HD 4760|HIP 3869
TIC 88704251|HD 96992|Gaia DR2 779018698542966272|HIP 54595
Gaia DR2 4468259369457276672|TYC 0434-04538-1|TIC 398118692
TIC 159580625|Gaia DR2 2127396880530950272|Kepler-839
HD 183579|Gaia DR2 6641996571978861440|TIC 320004517|HIP 96160
TIC 197643976|Gaia DR2 6585082036193768832|NGTS-14 A
Gaia DR2 5765748511163751936|HD 110082|TIC 383390264|HIP 62662
HD 288842|Gaia DR2 3126717023051258112|TIC 281408474|TOI-628
TIC 147977348|Gaia DR2 5580554052549277056|TOI-640
TOI-1333|Gaia DR2 1978027916667478656|TIC 395171208
Gaia DR2 5723638723350902400|TOI-1478|TIC 409794137
TOI-1601|TIC 139375960|Gaia DR2 338382713564401920
HD 265866|Gaia DR2 939072613334579328|HIP 33226|GJ 251|TIC 68581262
HD 238090|Gaia DR2 1573086442800134272|HIP 59514|TIC 224289449
TIC 390651552|Gaia DR2 3735000631158990976|HIP 62452|GJ 486
HD 97101|HIP 54646|TIC 9001920|Gaia DR2 732857558276385664|GJ 414 A
OGLE-2018-BLG-1428L|OGLE-2018-BLG-1428
OGLE-2017-BLG-1049L|OGLE-2017-BLG-1049
HIP 93101|Gaia DR2 4282578724832056576|TIC 227642705|GJ 740|HD 176029
Gaia DR2 4767547667180525696|HD 39474|TOI-201|TIC 350618622|HIP 27515
TIC 71296216|HIP 37196|Gaia DR2 1095822117729707264|HD 60292
Kepler-838|Gaia DR2 2106520040936657536|TIC 351909828
HIP 63203|TIC 459217467|Gaia DR2 1679187115856566528|HD 112640
Gaia DR2 5707485527450614656|TIC 218795833|TOI-519
Gaia DR2 4873830691665395584|TIC 1333933|NGTS-15
Gaia DR2 4886825544715697792|NGTS-16|TIC 166806344
TIC 1309019|NGTS-17|Gaia DR2 4873225513593736960
NGTS-18|Gaia DR2 3462511310147530752|TIC 142211778
TIC 396562848|LHS 1478|Gaia DR2 549007291282705024
TIC 200723869|HD 19916|TOI-257|Gaia DR2 4747624104168195072
HD 5278|Gaia DR2 4617759514501503616|TIC 263003176|HIP 3911
Gaia DR2 2082074942519913344|Kepler-106|TIC 184997417
Gaia DR2 2107265028783828736|TIC 164891482|Kepler-837
HIP 56640|Gaia DR2 5386076013538356992|TIC 181152368|HD 100939
HIP 75092|HD 136295|TIC 225884682|Gaia DR2 6214741299913205888
Gaia DR2 6703673951620872192|TIC 404598466|HD 170707|HIP 90988
HD 219553|HIP 114933|Gaia DR2 2386410312150368256|TIC 9007224
TOI-269|Gaia DR2 4770828304936109056|TIC 220479565
CFHTWIR-Oph 98 A|TIC 175744063
TIC 150098860|TOI-220|Gaia DR2 5481210874877547904
YSES 2|TIC 295777692|Gaia DR2 5236792880333011968
TOI-1444|Gaia DR2 2274696151198328960|TIC 258514800
Gaia DR2 2127463224886292224|TIC 159389232|Kepler-1749
Gaia DR2 5357465071715078016|TOI-1231|TIC 447061717
Gaia DR2 353030751066772480|BD+45 564|TIC 292607437
Gaia DR2 412783469966211456|BD+55 362|TIC 453226076
TIC 233075841|Gaia DR2 2160951157908163968|BD+63 1405|HIP 88617
Gaia DR2 1609157502297291008|HD 124330|TIC 441692540
TIC 447842929|Gaia DR2 4443815297524544000|HD 155193
HD 331093|Gaia DR2 2033246455795280896|TIC 71528173
HD 152843|Gaia DR2 4564566554995619072|TIC 349488688
TIC 400015692|HIP 75281|HD 136925|Gaia DR2 1170797781264303616
HIP 77257|HD 141004|TIC 296740796|Gaia DR2 4430238051199001216
Gaia DR2 2115351387048328832|HD 168009|TIC 416117806|HIP 89474
Gaia DR2 1909401760972212224|TIC 120601788|HIP 111136|HD 213472
Gaia DR2 169149766470219520|HD 26161|TIC 467753728|HIP 19428
TIC 158486560|Kepler-836|Gaia DR2 2130282789316404736
HD 3765|HIP 3206|Gaia DR2 369092520004831232|TIC 424009747
TIC 425817867|WASP-110|Gaia DR2 6678937478314860160
Gaia DR2 2131494313689868416|Kepler-129|TIC 164999822
TIC 158588995|Gaia DR2 5400949450924312576|TOI-674
Gaia DR2 252366608956186240|TIC 28900646|TOI-1685
TIC 355867695|Gaia DR2 1053809778428567680|TOI-1260
Kepler-835|Gaia DR2 2107026774059090304|TIC 164527012
TOI-1634|Gaia DR2 223158499179138432|TIC 201186294
Gaia DR2 2118424350249708800|TIC 122958010|GJ 720 A|HIP 91128
G 264-012|Gaia DR2 2222540228723911168|TIC 322391844
HIP 51317|Gaia DR2 3855208897392952192|TIC 277888583|GJ 393
TIC 288735205|Gaia DR2 2294170838587572736|TOI-1259 A
TOI-1807|Gaia DR2 1476485996883837184|TIC 180695581|HIP 65469
TIC 27491137|TOI-2076|Gaia DR2 1490845584382687232
Kepler-834|Gaia DR2 2106246984096567552|TIC 158392088
Gaia DR2 277493615044741376|HAT-P-58|TIC 9443323
TIC 229400092|Gaia DR2 2241743203599727744|HAT-P-59
HAT-P-60|Gaia DR2 359678187913760384|TIC 354469661
Gaia DR2 256580182331399296|TIC 259506033|HAT-P-61
Gaia DR2 255397142179844224|HAT-P-62|TIC 453064665
Gaia DR2 4474644332250439552|TIC 325670253|HAT-P-63
Gaia DR2 3279418602369232000|TIC 455036659|HAT-P-64
Gaia DR2 2253774094189458432|TIC 233602827|TOI-1749
Kepler-833|TIC 159397031|Gaia DR2 2127461236320786688
Gaia DR2 228532602782156288|HIP 20753|TIC 27828749|HD 27969
Gaia DR2 702119851729696640|TIC 307906761|HD 80869|HIP 46022
Gaia DR2 1133573746387113856|TIC 156103616|HIP 54203|HD 95544
Gaia DR2 3902370696320119296|HD 109286|HIP 61298|TIC 399087153
TIC 180655149|HIP 65042|HD 115954|Gaia DR2 1476407794119745536
HIP 109876|Gaia DR2 2198848918548722304|HD 211403|TIC 330485001
Gaia DR2 4632865331094140928|TOI-1062|TIC 299799658
TIC 163539739|Gaia DR2 1867491607542113536|TOI-1278
Gaia DR2 2079804588446924672|TIC 272073383|Kepler-832
KMT-2018-BLG-1976|KMT-2018-BLG-1976L
KMT-2018-BLG-1996L|KMT-2018-BLG-1996
OGLE-2019-BLG-0954|OGLE-2019-BLG-0954L
TIC 268484648|Gaia DR2 2078991014258266624|KIC 8121913
TIC 158840777|Gaia DR2 2127798958189867392|KIC 10068024
TIC 171975725|Gaia DR2 2075056519291867648|KIC 5479689
KMT-2019-BLG-0371|KMT-2019-BLG-0371L
Gaia DR2 2528453161326406016|TIC 212957629|TOI-2406
TOI-532|Gaia DR2 3340265717587057536|TIC 144700903
HIP 26013|Gaia DR2 2908664557091200768|TOI-431|TIC 31374837
TIC 272232401|COCONUTS-2 A|Gaia DR2 5213167330349528064
TIC 358107516|TOI-2202|Gaia DR2 4641274773980363520
Gaia DR2 3606709167752821632|K2-350|TIC 294319820
K2-353|Gaia DR2 3638010855046147200|TIC 115010361
KMT-2019-BLG-1715L|KMT-2019-BLG-1715
KMT-2018-BLG-1025L|KMT-2018-BLG-1025
Gaia DR2 2210596444367488384|TIC 427761355|TOI-1518
TIC 172900988|Gaia DR2 709709093301608448|TIC 172900988 Aa
K2-355|Gaia DR2 650463970824290816|TIC 186853124
TIC 20536788|K2-356|Gaia DR2 651370037123678080
Gaia DR2 610181468257262464|TIC 293459761|K2-357
Gaia DR2 660400738439361280|K2-358|TIC 197241396
Gaia DR2 4833654227548585856|HIP 16711|TIC 200851505|HD 22496
OGLE-2018-BLG-0567|OGLE-2018-BLG-0567L
OGLE-2018-BLG-0962|OGLE-2018-BLG-0962L
Gaia DR2 5157183324996790272|TIC 29960110|TOI-1201
TIC 245392284|Gaia DR2 457317534880081152|GPX-1
TIC 207110080|TOI-558|Gaia DR2 4727755005637190016
TOI-559|TIC 209459275|Gaia DR2 5057924844082070016
TIC 257060897|Gaia DR2 1697129530714536320
HD 201033|Gaia DR2 2188906825165621120|TOI-1431|TIC 375506058
KMT-2018-BLG-1743L|KMT-2018-BLG-1743
TOI-530|Gaia DR2 3353218995355814656|TIC 387690507
Gaia DR2 2106499562532338944|TIC 158112888|Kepler-1748
TOI-1789|HD 82139|TIC 172518755|Gaia DR2 646125297938578944
Gaia DR2 1650851223740149504|TIC 219854185|TOI-1296
Gaia DR2 1647136729864424576|TOI-1298|TIC 237104103
TIC 453211454|Gaia DR2 3145754895088191744|HIP 38374|HD 63935
Gaia DR2 5351820556994135296|TOI-3362|TIC 464300749
OGLE-2018-BLG-1185|OGLE-2018-BLG-1185L
Gaia DR2 3188967248247014784|HD 25723|TIC 136888305|HIP 19011
17 Sco|Gaia DR2 4342464209753404416|TIC 135596590|HIP 79540
GJ 9689|TIC 87942223|Gaia DR2 1803475188714186368|HIP 99699
TIC 66664249|EPIC 201427007|Gaia DR2 3698079992771142784
TIC 257802602|Gaia DR2 2576563907506735232|EPIC 220492298
Gaia DR2 2199658670194983040|TIC 329148988|TOI-2285
Gaia DR2 3179036008830848|CD Cet|TIC 328465904
TIC 77156829|LHS 1678|Gaia DR2 4864160624337973248
HD 39194|TIC 389506883|Gaia DR2 4657193606465368704|HIP 27080
Gaia DR2 2130315224909221120|TIC 158487005|Kepler-294
TIC 106900981|HD 93385|Gaia DR2 5391813299572883456
HIP 54400|HD 96700|TIC 23270430|Gaia DR2 5452492082132835840
Gaia DR2 6029992663310612096|TIC 20856917|HIP 83541|HD 154088
HIP 98959|TIC 352402781|HD 189567|Gaia DR2 6427244702486210816
HIP 97166|Gaia DR2 2288221003213039488|TIC 237222864
Gaia DR2 2106814984930919296|Kepler-1747|TIC 164670571
TIC 198485881|Gaia DR2 1716345832872291968|TOI-2257
KMT-2016-BLG-2605L|KMT-2016-BLG-2605
TIC 38828538|Gaia DR2 4675576135153914368|HD 29399
OGLE-2019-BLG-0304L|OGLE-2019-BLG-0304
Gaia DR2 2300641567596591488|HD 207897|HIP 107038|TIC 264678534
Gaia DR2 6258810550587404672|TIC 346250894|HD 137496
K2-388|TIC 49735922|Gaia DR2 2433621314222365312
K2-389|Gaia DR2 2435647095676990592|TIC 9030096
TIC 9030119|K2-390|Gaia DR2 2435650050614494336
K2-391|Gaia DR2 2439325924144650368|TIC 9054633
TIC 8963531|K2-392|Gaia DR2 2439238852271933568
Gaia DR2 2076121602454770560|TIC 269119490|Kepler-1990
Gaia DR2 144150720342734208|TIC 456945304|K2-370
Gaia DR2 3310124801036651008|K2-395|TIC 245946724
Gaia DR2 3405720400701167104|TIC 59088823|K2-396
TIC 6139066|K2-397|Gaia DR2 3414370975935397888
TIC 120355363|Kepler-826|Gaia DR2 2100219392634493568
K2-398|Gaia DR2 3809028584392561408|TIC 281660552
Gaia DR2 3859918999047978240|TIC 345034874|K2-400
Gaia DR2 3860043690538404992|K2-401|TIC 345063080
Kepler-825|TIC 378086008|Gaia DR2 2076249351963553152
Gaia DR2 3865287467650348928|TIC 393548451|K2-402
TIC 365007485|Gaia DR2 3867810120985878272|K2-403
Gaia DR2 3884361314332210304|TIC 61312205|K2-404
Gaia DR2 2101074331646054656|TIC 122447994|Kepler-824
Gaia DR2 3871908447498807296|TIC 149496868|K2-405
Gaia DR2 6214868495365748096|TIC 292202337|K2-406
Gaia DR2 2100216609495590912|Kepler-823|TIC 120315151
K2-407|TIC 422685031|Gaia DR2 6239581123010344960
Gaia DR2 2053165655089863808|TIC 137552781|Kepler-822
TIC 432247186|K2-408|Gaia DR2 6257641627989839744
Gaia DR2 2100279865772807424|Kepler-821|TIC 120573482
TIC 432261603|Gaia DR2 6307338080392893696|K2-409
TIC 321285788|Gaia DR2 607937055787752576|K2-374
Gaia DR2 2073274618947678464|Kepler-58|TIC 184471242
TIC 117414377|Gaia DR2 690025807939789184|K2-376
Kepler-498|TIC 159384648|Gaia DR2 2126984220073270784
TIC 122685803|Kepler-820|Gaia DR2 2052968773786517760
TIC 34068865|HIP 47780|Gaia DR2 5412250540681250560|GJ 367
Gaia DR2 4558177980120149632|TOI-2109|TIC 392476080
TOI-1842|Gaia DR2 3719927426253118848|TIC 404505029
Gaia DR2 151499478104075008|TIC 125843782|2MASS J04372171+2651014
Gaia DR2 3545653561942122368|TIC 219189765|HATS-74 A
